record_id,timestamp,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
tx-rec-000852,2026-03-01T16:21:01+00:00,tx_norm_000852,"[""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]","[""bc1qz5j0ngrn5fpv34sleyc593kmmsqvpajjra2wyh""]",[2.323295],[2.323175],0.00012,P2WPKH
tx-rec-000853,2026-03-01T16:21:13+00:00,tx_norm_000853,"[""bc1qsjn93a9ck58qq3fkf7fwlqvse0dsvyfrkm88f0""]","[""bc1qyqemyaetupurpjnfdd67yh853v4suw2cs5e6us""]",[2.958075],[2.957955],0.00012,P2PKH
tx-rec-000854,2026-03-01T16:21:29+00:00,tx_norm_000854,"[""bc1q45u3lfy89ctqrc937sl56gfky7a946puq2uc38""]","[""bc1q0v5596p00t8c62rjrhsj4jy2tvjgy2hephx33m"", ""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]",[2.730908],"[2.243667, 0.487121]",0.00012,P2PKH
tx-rec-000855,2026-03-01T16:22:25+00:00,tx_norm_000855,"[""bc1q6ed0puz5x4f29cqpsllzpcjq4p8dpeukz2n6vv""]","[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl""]",[3.601],[3.60088],0.00012,P2WPKH
tx-rec-000856,2026-03-01T16:23:05+00:00,tx_norm_000856,"[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc""]",[0.391295],[0.391175],0.00012,P2PKH
tx-rec-000857,2026-03-01T16:23:29+00:00,tx_norm_000857,"[""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]","[""bc1qdkx904vy7ln6sdphrwean56tcnlv368ca9n9gv""]",[1.620678],[1.620558],0.00012,P2WPKH
tx-rec-000858,2026-03-01T16:24:21+00:00,tx_norm_000858,"[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]","[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]",[0.269454],[0.269334],0.00012,P2PKH
tx-rec-000859,2026-03-01T16:24:32+00:00,tx_norm_000859,"[""bc1qgzq6mnnljnadktgd9a0uvdh0xyh0fa80dfke6r""]","[""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]",[0.168628],[0.168508],0.00012,P2TR
tx-rec-000860,2026-03-01T16:25:11+00:00,tx_norm_000860,"[""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]","[""bc1qyqemyaetupurpjnfdd67yh853v4suw2cs5e6us""]",[0.615733],[0.615613],0.00012,P2SH
tx-rec-000861,2026-03-01T16:25:21+00:00,tx_norm_000861,"[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]","[""bc1qjuaalzh5kdkkgc7ql8s2rqtepuzh2jlvvgjgrf""]",[0.716942],[0.716822],0.00012,P2PKH
tx-rec-000862,2026-03-01T16:26:06+00:00,tx_norm_000862,"[""bc1qcqjuu9k6ndnujexjdvhhmj563n76dq48trhh76""]","[""bc1qxg98k9lwe8zj324ntf3ezjzv0rpk9n4fgyw9j6""]",[1.813484],[1.813364],0.00012,P2SH
tx-rec-000863,2026-03-01T16:26:21+00:00,tx_norm_000863,"[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]","[""bc1q7qtl40nqcd5n9vfd9psfthdk9adqrvprgq67ec""]",[3.326528],[3.326408],0.00012,P2TR
tx-rec-000864,2026-03-01T16:26:26+00:00,tx_norm_000864,"[""bc1qcqshn6n09s6shs3mneye27d0cu7pn8qd5el6ua""]","[""bc1qw3j9xdyc0srrgpd3k7f79ucllhcp24tg4vg0y7""]",[3.369775],[3.369655],0.00012,P2SH
tx-rec-000865,2026-03-01T16:27:02+00:00,tx_norm_000865,"[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl""]","[""bc1qr7fcdrsl326mp9phg9s4faphp2em0a759c0r6e"", ""bc1qcqshn6n09s6shs3mneye27d0cu7pn8qd5el6ua""]",[0.877222],"[0.233284, 0.643818]",0.00012,P2WPKH
tx-rec-000866,2026-03-01T16:27:29+00:00,tx_norm_000866,"[""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]","[""bc1qsw0742mq2re87v2jaurcmpca5p8a2ywxnfhzyp""]",[3.749079],[3.748959],0.00012,P2WPKH
tx-rec-000867,2026-03-01T16:27:51+00:00,tx_norm_000867,"[""bc1qqjut3v20xvllqf40ctmux3v8ljeacc6j4jwdru""]","[""bc1qp63vacy36erkw3mmh0y6w6477qrr9a82lu5dfa"", ""bc1qy4zh8m7xksekd9jh4zhuxdfl859xlf5ceuhnp9""]",[3.753977],"[3.296858, 0.456999]",0.00012,P2TR
tx-rec-000868,2026-03-01T16:27:56+00:00,tx_norm_000868,"[""bc1ql7qs6mr4uy40apyeq3qn4svm4ztdfdjcvu4ynu""]","[""bc1qsw0742mq2re87v2jaurcmpca5p8a2ywxnfhzyp""]",[2.276505],[2.276385],0.00012,P2SH
tx-rec-000869,2026-03-01T16:28:37+00:00,tx_norm_000869,"[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw""]","[""bc1qvjf54hm2tj4h5muwsnjd2j8ttelrsq45h8vawf"", ""bc1quw6459ts6pc3dratc9avhvly3wjvea2v57flxg""]",[2.917367],"[2.468955, 0.448292]",0.00012,P2PKH
tx-rec-000870,2026-03-01T16:28:56+00:00,tx_norm_000870,"[""bc1qqjut3v20xvllqf40ctmux3v8ljeacc6j4jwdru""]","[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c"", ""bc1qx2fssznfzevxeppknd6kjr800apkku8d9xr4tf""]",[0.470306],"[0.184039, 0.286147]",0.00012,P2SH
tx-rec-000871,2026-03-01T16:29:18+00:00,tx_norm_000871,"[""bc1ql7qs6mr4uy40apyeq3qn4svm4ztdfdjcvu4ynu""]","[""bc1qdjp9z0egr8gt50uz5udnnl9u03wg5wuc2g6lue"", ""bc1qqfry9tkhfr9vu3w8gme0v67tcwq90y3rhsqnht""]",[1.277913],"[0.015834, 1.261959]",0.00012,P2PKH
tx-rec-000872,2026-03-01T16:29:49+00:00,tx_norm_000872,"[""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]","[""bc1qrsdel7k3js9zp4zetcys7jj25chgmjcm6zracu"", ""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]",[1.805621],"[0.798352, 1.007149]",0.00012,P2PKH
tx-rec-000873,2026-03-01T16:30:49+00:00,tx_norm_000873,"[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]","[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]",[3.762646],[3.762526],0.00012,P2WPKH
tx-rec-000874,2026-03-01T16:31:22+00:00,tx_norm_000874,"[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]","[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf"", ""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]",[3.897642],"[3.303073, 0.594449]",0.00012,P2SH
tx-rec-000875,2026-03-01T16:31:58+00:00,tx_norm_000875,"[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]","[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5"", ""bc1qptx4457ju9edelz8pvnvs3ek206hftlv4j27vw""]",[2.436134],"[1.686998, 0.749016]",0.00012,P2PKH
tx-rec-000876,2026-03-01T16:32:53+00:00,tx_norm_000876,"[""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9""]","[""bc1q7qtl40nqcd5n9vfd9psfthdk9adqrvprgq67ec""]",[0.234252],[0.234132],0.00012,P2WPKH
tx-rec-000877,2026-03-01T16:33:11+00:00,tx_norm_000877,"[""bc1qsw0742mq2re87v2jaurcmpca5p8a2ywxnfhzyp""]","[""bc1ql7qs6mr4uy40apyeq3qn4svm4ztdfdjcvu4ynu"", ""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4""]",[3.741628],"[3.393624, 0.347884]",0.00012,P2PKH
tx-rec-000878,2026-03-01T16:33:46+00:00,tx_norm_000878,"[""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm""]","[""bc1q2xmphldtc863jfk387cd7sjzuz0pgwmmypcxye""]",[2.041403],[2.041283],0.00012,P2WPKH
tx-rec-000879,2026-03-01T16:34:10+00:00,tx_norm_000879,"[""bc1qlsyxl4akdfehm295mq2wc8rxw0ua9hq4v5zgu9""]","[""bc1q39nkczjgm4qvnsr7g8cgf4fpd5x3u34rtklkc4""]",[1.732844],[1.732724],0.00012,P2WPKH
tx-rec-000880,2026-03-01T16:35:08+00:00,tx_norm_000880,"[""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]","[""bc1q3p65c898syar0nq24aejwqa4xam855rmfkhkp7""]",[1.041884],[1.041764],0.00012,P2TR
tx-rec-000881,2026-03-01T16:35:21+00:00,tx_norm_000881,"[""bc1qxg98k9lwe8zj324ntf3ezjzv0rpk9n4fgyw9j6""]","[""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm""]",[0.906469],[0.906349],0.00012,P2SH
tx-rec-000882,2026-03-01T16:36:01+00:00,tx_norm_000882,"[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]","[""bc1qfn77ursvuj6aj5vw07uu8gxq9ujn40dm6vld6w"", ""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]",[4.215427],"[3.596139, 0.619168]",0.00012,P2WPKH
tx-rec-000883,2026-03-01T16:36:50+00:00,tx_norm_000883,"[""bc1qsjn93a9ck58qq3fkf7fwlqvse0dsvyfrkm88f0""]","[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]",[3.319519],[3.319399],0.00012,P2WPKH
tx-rec-000884,2026-03-01T16:37:42+00:00,tx_norm_000884,"[""bc1qx2fssznfzevxeppknd6kjr800apkku8d9xr4tf""]","[""bc1qxg98k9lwe8zj324ntf3ezjzv0rpk9n4fgyw9j6""]",[0.247231],[0.247111],0.00012,P2PKH
tx-rec-000885,2026-03-01T16:38:02+00:00,tx_norm_000885,"[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]","[""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4"", ""bc1quw6459ts6pc3dratc9avhvly3wjvea2v57flxg""]",[2.37836],"[0.97432, 1.40392]",0.00012,P2SH
tx-rec-000886,2026-03-01T16:38:47+00:00,tx_norm_000886,"[""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]","[""bc1qz5j0ngrn5fpv34sleyc593kmmsqvpajjra2wyh""]",[0.018081],[0.017961],0.00012,P2WPKH
tx-rec-000887,2026-03-01T16:39:41+00:00,tx_norm_000887,"[""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]","[""bc1q9enf0pknmslq3x4ta3sgephk5etky5pxtrdykk""]",[2.134759],[2.134639],0.00012,P2PKH
tx-rec-000888,2026-03-01T16:40:16+00:00,tx_norm_000888,"[""bc1qatmdnmprpunwnaglr3ar65kzjxu9uhtrc4y5yv""]","[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw""]",[0.422173],[0.422053],0.00012,P2TR
tx-rec-000889,2026-03-01T16:40:37+00:00,tx_norm_000889,"[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]","[""bc1qcqjuu9k6ndnujexjdvhhmj563n76dq48trhh76"", ""bc1qx2fssznfzevxeppknd6kjr800apkku8d9xr4tf""]",[2.088506],"[1.050615, 1.037771]",0.00012,P2WPKH
tx-rec-000890,2026-03-01T16:40:48+00:00,tx_norm_000890,"[""bc1qx6w6xzehxyxw0l4zazkhyvg746g96rtls6vwuj""]","[""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]",[2.406781],[2.406661],0.00012,P2WPKH
tx-rec-000891,2026-03-01T16:40:55+00:00,tx_norm_000891,"[""bc1q043nzp8cyj0u83pu3xhdw9ypxh7rv778m54xpp""]","[""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw""]",[1.377326],[1.377206],0.00012,P2WPKH
tx-rec-000892,2026-03-01T16:41:31+00:00,tx_norm_000892,"[""bc1qdpsvrymdl7p84vdsltvzumn0xu96qac0vle5n0""]","[""bc1qptx4457ju9edelz8pvnvs3ek206hftlv4j27vw"", ""bc1q07cvy9nezky4z6y94frcmjel9q0xkrrpd3pccv""]",[3.931183],"[3.686594, 0.244469]",0.00012,P2SH
tx-rec-000893,2026-03-01T16:41:50+00:00,tx_norm_000893,"[""bc1qsw0742mq2re87v2jaurcmpca5p8a2ywxnfhzyp""]","[""bc1qdh7qdv965l8498fe5y5t6hzvjrtakleq2uhngc""]",[0.173826],[0.173706],0.00012,P2PKH
tx-rec-000894,2026-03-01T16:42:01+00:00,tx_norm_000894,"[""bc1qcqshn6n09s6shs3mneye27d0cu7pn8qd5el6ua""]","[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl"", ""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]",[2.102193],"[1.701726, 0.400347]",0.00012,P2WPKH
tx-rec-000895,2026-03-01T16:42:12+00:00,tx_norm_000895,"[""bc1qgj48cl883n8wv38p75xlhtt74ffgrpz4ecv87g""]","[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]",[0.050098],[0.049978],0.00012,P2PKH
tx-rec-000896,2026-03-01T16:42:34+00:00,tx_norm_000896,"[""bc1qlsyxl4akdfehm295mq2wc8rxw0ua9hq4v5zgu9""]","[""bc1q0p6769w2m8afk2957wjnttztdkhxje6c8ws2zj""]",[3.426407],[3.426287],0.00012,P2PKH
tx-rec-000897,2026-03-01T16:43:00+00:00,tx_norm_000897,"[""bc1q76dr9uxk35a9d0ne60vs8rpkejhkmcn4j3u5v7""]","[""bc1qr7fcdrsl326mp9phg9s4faphp2em0a759c0r6e"", ""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]",[3.56493],"[2.357271, 1.207539]",0.00012,P2SH
tx-rec-000898,2026-03-01T16:43:07+00:00,tx_norm_000898,"[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]","[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za"", ""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8""]",[2.144714],"[1.070378, 1.074216]",0.00012,P2PKH
tx-rec-000899,2026-03-01T16:44:05+00:00,tx_norm_000899,"[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]","[""bc1qvjf54hm2tj4h5muwsnjd2j8ttelrsq45h8vawf""]",[3.820348],[3.820228],0.00012,P2WPKH
tx-rec-000900,2026-03-01T16:44:16+00:00,tx_norm_000900,"[""bc1qv3fn7qh8n0ss4f6yj28vgtpzmywmrjukwrh98n""]","[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]",[2.246291],[2.246171],0.00012,P2WPKH
tx-rec-000901,2026-03-01T16:44:21+00:00,tx_norm_000901,"[""bc1qy4zh8m7xksekd9jh4zhuxdfl859xlf5ceuhnp9""]","[""bc1qg462atcr4s2vp6dgmw3u6ey9evtnt4q2y6fltp""]",[1.346867],[1.346747],0.00012,P2TR
tx-rec-000902,2026-03-01T16:45:01+00:00,tx_norm_000902,"[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]","[""bc1qjuaalzh5kdkkgc7ql8s2rqtepuzh2jlvvgjgrf"", ""bc1qh3wqjwtpm4s6zzt5fzfznu9xx3eec9gvtmjff5""]",[1.008934],"[0.108428, 0.900386]",0.00012,P2WPKH
tx-rec-000903,2026-03-01T16:45:18+00:00,tx_norm_000903,"[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]","[""bc1q7qtl40nqcd5n9vfd9psfthdk9adqrvprgq67ec""]",[0.608609],[0.608489],0.00012,P2SH
tx-rec-000904,2026-03-01T16:45:35+00:00,tx_norm_000904,"[""bc1qvjf54hm2tj4h5muwsnjd2j8ttelrsq45h8vawf""]","[""bc1qr5f4hfy2dgyv4pkzde74vgpnm0t85l3s77vc5w"", ""bc1qmzn0uapy544k9mq7n9hwv3f90sn9rkf03wwkul""]",[1.79139],"[0.764944, 1.026326]",0.00012,P2SH
tx-rec-000905,2026-03-01T16:46:19+00:00,tx_norm_000905,"[""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]","[""bc1qgj48cl883n8wv38p75xlhtt74ffgrpz4ecv87g""]",[0.458354],[0.458234],0.00012,P2SH
tx-rec-000906,2026-03-01T16:46:47+00:00,tx_norm_000906,"[""bc1qpm706a3vaehp3k6wdg9g892sp3dkzlkuufkvhw""]","[""bc1q2xmphldtc863jfk387cd7sjzuz0pgwmmypcxye"", ""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]",[4.093912],"[3.38924, 0.704552]",0.00012,P2PKH
tx-rec-000907,2026-03-01T16:47:45+00:00,tx_norm_000907,"[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]","[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx"", ""bc1qx6w6xzehxyxw0l4zazkhyvg746g96rtls6vwuj""]",[1.975793],"[1.826492, 0.149181]",0.00012,P2SH
tx-rec-000908,2026-03-01T16:48:33+00:00,tx_norm_000908,"[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z""]","[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt"", ""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]",[2.01789],"[1.621271, 0.396499]",0.00012,P2SH
tx-rec-000909,2026-03-01T16:49:04+00:00,tx_norm_000909,"[""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]","[""bc1qptx4457ju9edelz8pvnvs3ek206hftlv4j27vw""]",[0.886614],[0.886494],0.00012,P2WPKH
tx-rec-000910,2026-03-01T16:49:54+00:00,tx_norm_000910,"[""bc1qw3j9xdyc0srrgpd3k7f79ucllhcp24tg4vg0y7""]","[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]",[2.139085],[2.138965],0.00012,P2WPKH
tx-rec-000911,2026-03-01T16:50:27+00:00,tx_norm_000911,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z""]",[3.839422],[3.839302],0.00012,P2SH
tx-rec-000912,2026-03-01T16:51:00+00:00,tx_norm_000912,"[""bc1qy4zh8m7xksekd9jh4zhuxdfl859xlf5ceuhnp9""]","[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]",[2.354218],[2.354098],0.00012,P2WPKH
tx-rec-000913,2026-03-01T16:51:25+00:00,tx_norm_000913,"[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]","[""bc1qezy2mxy8lx5r8z6w3qnwg983940erzwhek4hvn""]",[0.828516],[0.828396],0.00012,P2PKH
tx-rec-000914,2026-03-01T16:51:42+00:00,tx_norm_000914,"[""bc1qx2fssznfzevxeppknd6kjr800apkku8d9xr4tf""]","[""bc1qwm0j85fm8fp3z3jjzkehnz90tdrnsrc2ku6sgq""]",[1.449018],[1.448898],0.00012,P2PKH
tx-rec-000915,2026-03-01T16:52:42+00:00,tx_norm_000915,"[""bc1qdjp9z0egr8gt50uz5udnnl9u03wg5wuc2g6lue""]","[""bc1ql7qs6mr4uy40apyeq3qn4svm4ztdfdjcvu4ynu"", ""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]",[3.489687],"[3.067934, 0.421633]",0.00012,P2PKH
tx-rec-000916,2026-03-01T16:53:22+00:00,tx_norm_000916,"[""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]","[""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]",[3.501505],[3.501385],0.00012,P2SH
tx-rec-000917,2026-03-01T16:53:30+00:00,tx_norm_000917,"[""bc1qw3j9xdyc0srrgpd3k7f79ucllhcp24tg4vg0y7""]","[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw"", ""bc1q38qalhjfrcq99474ks67hrzja47860k9zkq5vh""]",[2.514349],"[2.077553, 0.436676]",0.00012,P2PKH
tx-rec-000918,2026-03-01T16:54:07+00:00,tx_norm_000918,"[""bc1q043nzp8cyj0u83pu3xhdw9ypxh7rv778m54xpp""]","[""bc1q75qxvc0lxsvvydye4a56ytyn6yqxt8l6aq5ryy"", ""bc1qz5j0ngrn5fpv34sleyc593kmmsqvpajjra2wyh""]",[2.968721],"[2.095413, 0.873188]",0.00012,P2WPKH
tx-rec-000919,2026-03-01T16:54:45+00:00,tx_norm_000919,"[""bc1qz5j0ngrn5fpv34sleyc593kmmsqvpajjra2wyh""]","[""bc1qv3fn7qh8n0ss4f6yj28vgtpzmywmrjukwrh98n""]",[1.003506],[1.003386],0.00012,P2SH
tx-rec-000920,2026-03-01T16:55:42+00:00,tx_norm_000920,"[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]","[""bc1qf98xgvk2zuzxv6h7e2ez9tgfyzkq5aylkr2ljv""]",[1.649706],[1.649586],0.00012,P2SH
tx-rec-000921,2026-03-01T16:55:55+00:00,tx_norm_000921,"[""bc1qzhsd8sragjejpvtm6jg6ypyrhd8h3d27xdhg2z""]","[""bc1qalldcf088rfu5rwgdak6muv5k9w330j0lelxkk""]",[0.852973],[0.852853],0.00012,P2SH
tx-rec-000922,2026-03-01T16:56:39+00:00,tx_norm_000922,"[""bc1qptx4457ju9edelz8pvnvs3ek206hftlv4j27vw""]","[""bc1q07cvy9nezky4z6y94frcmjel9q0xkrrpd3pccv""]",[1.628181],[1.628061],0.00012,P2PKH
tx-rec-000923,2026-03-01T16:57:31+00:00,tx_norm_000923,"[""bc1q2xmphldtc863jfk387cd7sjzuz0pgwmmypcxye""]","[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]",[1.777277],[1.777157],0.00012,P2WPKH
tx-rec-000924,2026-03-01T16:57:37+00:00,tx_norm_000924,"[""bc1qgj48cl883n8wv38p75xlhtt74ffgrpz4ecv87g""]","[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8"", ""bc1quw6459ts6pc3dratc9avhvly3wjvea2v57flxg""]",[1.116688],"[0.049331, 1.067237]",0.00012,P2PKH
tx-rec-000925,2026-03-01T16:57:47+00:00,tx_norm_000925,"[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]","[""bc1qjuaalzh5kdkkgc7ql8s2rqtepuzh2jlvvgjgrf""]",[2.917933],[2.917813],0.00012,P2PKH
tx-rec-000926,2026-03-01T16:57:57+00:00,tx_norm_000926,"[""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]","[""bc1qatmdnmprpunwnaglr3ar65kzjxu9uhtrc4y5yv""]",[1.853719],[1.853599],0.00012,P2TR
tx-rec-000927,2026-03-01T16:58:52+00:00,tx_norm_000927,"[""bc1qgzq6mnnljnadktgd9a0uvdh0xyh0fa80dfke6r""]","[""bc1qz5j0ngrn5fpv34sleyc593kmmsqvpajjra2wyh"", ""bc1qh3wqjwtpm4s6zzt5fzfznu9xx3eec9gvtmjff5""]",[3.642801],"[2.494821, 1.14786]",0.00012,P2PKH
tx-rec-000928,2026-03-01T16:59:43+00:00,tx_norm_000928,"[""bc1qulyzp92shnx6lnh3dcpvcqayukgcczejzpkf7d""]","[""bc1q57cpjc6xcdsrnqm78k8zaa7qcdxt94pezuytaa""]",[1.208005],[1.207885],0.00012,P2WPKH
tx-rec-000929,2026-03-01T17:00:36+00:00,tx_norm_000929,"[""bc1qwm0j85fm8fp3z3jjzkehnz90tdrnsrc2ku6sgq""]","[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]",[0.61753],[0.61741],0.00012,P2SH
tx-rec-000930,2026-03-01T17:01:19+00:00,tx_norm_000930,"[""bc1qnma43znv9qwa5swttmpprnz9fe2ql7r8ktxpjv""]","[""bc1q45u3lfy89ctqrc937sl56gfky7a946puq2uc38"", ""bc1qw3j9xdyc0srrgpd3k7f79ucllhcp24tg4vg0y7""]",[3.455826],"[2.081351, 1.374355]",0.00012,P2PKH
tx-rec-000931,2026-03-01T17:01:33+00:00,tx_norm_000931,"[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]","[""bc1q7qtl40nqcd5n9vfd9psfthdk9adqrvprgq67ec""]",[2.939734],[2.939614],0.00012,P2PKH
tx-rec-000932,2026-03-01T17:01:58+00:00,tx_norm_000932,"[""bc1qx6w6xzehxyxw0l4zazkhyvg746g96rtls6vwuj""]","[""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]",[0.160393],[0.160273],0.00012,P2PKH
tx-rec-000933,2026-03-01T17:02:05+00:00,tx_norm_000933,"[""bc1qszz4p9ux2z8vtduv6ltqx0qyll7zwhah388j0x""]","[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq"", ""bc1qu857msn6shssgxlnmvn53ga92jag2u3vvmjgkt""]",[0.644923],"[0.015749, 0.629054]",0.00012,P2WPKH
tx-rec-000934,2026-03-01T17:02:15+00:00,tx_norm_000934,"[""bc1q57cpjc6xcdsrnqm78k8zaa7qcdxt94pezuytaa""]","[""bc1qq4s8cuyajq265qr4m7xegtq4fxulsgpy5hj2xu""]",[1.98872],[1.9886],0.00012,P2TR
tx-rec-000935,2026-03-01T17:02:44+00:00,tx_norm_000935,"[""bc1q7lamglhs7ws80f8duwy0pvr4j8h2zq3xwjqdz3""]","[""bc1qqfry9tkhfr9vu3w8gme0v67tcwq90y3rhsqnht"", ""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]",[1.728134],"[0.911658, 0.816356]",0.00012,P2WPKH
tx-rec-000936,2026-03-01T17:03:12+00:00,tx_norm_000936,"[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]","[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]",[1.4132],[1.41308],0.00012,P2TR
tx-rec-000937,2026-03-01T17:04:03+00:00,tx_norm_000937,"[""bc1qf98xgvk2zuzxv6h7e2ez9tgfyzkq5aylkr2ljv""]","[""bc1qd94lr8j2v8he5xvkxrfcfr93djw6tzy3gavck0""]",[2.751558],[2.751438],0.00012,P2PKH
tx-rec-000938,2026-03-01T17:04:34+00:00,tx_norm_000938,"[""bc1qr5f4hfy2dgyv4pkzde74vgpnm0t85l3s77vc5w""]","[""bc1qqjut3v20xvllqf40ctmux3v8ljeacc6j4jwdru""]",[1.582275],[1.582155],0.00012,P2TR
tx-rec-000939,2026-03-01T17:05:18+00:00,tx_norm_000939,"[""bc1qkqaudpzltrq0hytslrl6nmu5p2y40c5qfsxvr2""]","[""bc1qalldcf088rfu5rwgdak6muv5k9w330j0lelxkk""]",[3.845279],[3.845159],0.00012,P2SH
